CpG,Beta,SE,P,StudyID
cg08255481,0.05,0.00916,3.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11419186,0.076,0.01501,3.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10409253,0.029,0.00528,2.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15068180,0.034,0.00811,3.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16810559,-0.038,0.00898,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10615580,0.047,0.01025,4.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07164556,-0.04,0.00937,1.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27280535,-0.038,0.00591,1.9e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26846781,0.11,0.01442,7.7e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03403093,0.05,0.00889,1.6e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06724236,0.036,0.00816,8.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07993586,-0.034,0.00713,1.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01331275,0.048,0.01135,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00263619,0.033,0.00686,1.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02212836,0.057,0.01181,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10397932,-0.035,0.00653,1.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23601905,0.024,0.00496,1.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06021088,-0.031,0.00656,3.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03569876,0.034,0.00882,9.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19988492,0.021,0.00507,4.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01949403,0.047,0.00989,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04338129,0.044,0.00718,6.2e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20697417,0.059,0.01049,1.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20552236,0.041,0.0099,3.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22315974,0.047,0.01027,4.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12834820,-0.025,0.0061,5.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26640901,0.043,0.00988,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15787712,-0.072,0.01206,2.7e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00328219,-0.042,0.00909,2.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05033295,-0.043,0.00856,4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01368219,0.038,0.00878,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17073023,-0.031,0.00745,3.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18156471,-0.047,0.0078,2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16843797,0.05,0.01117,8.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06942142,0.042,0.00963,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22981158,-0.048,0.00878,6.2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21202522,0.055,0.0124,8.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10773745,0.032,0.00794,7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26068215,-0.053,0.00918,8.6e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22226592,0.027,0.00689,7.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22029774,-0.029,0.00702,4.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01906637,0.056,0.01176,1.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20731819,-0.034,0.00861,9.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00463562,-0.028,0.00651,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20220678,-0.033,0.00573,5.4e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21698310,-0.036,0.00552,1e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22156842,-0.02,0.00449,8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13172001,0.019,0.00424,8.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18568145,-0.025,0.00593,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05910124,0.023,0.00559,4.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07027502,-0.039,0.00769,3.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21929761,0.045,0.01083,3.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26584747,-0.028,0.00658,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06248061,0.044,0.00854,1.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05689413,-0.03,0.00652,4.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15309045,-0.031,0.00794,7.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09460229,0.047,0.01147,3.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21422605,0.045,0.00881,3.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03638795,-0.025,0.00539,4.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15348839,0.029,0.00622,4.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20102045,0.024,0.00596,5.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17033684,-0.045,0.01124,6.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04323925,0.041,0.00934,9.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08474929,0.076,0.01326,8.7e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12724221,0.044,0.01,8.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07060864,0.047,0.01112,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16450249,-0.031,0.00772,7.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06934572,-0.043,0.00765,1.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05905844,-0.033,0.00675,1.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06617876,-0.07,0.01379,3.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16795184,0.057,0.00999,1.2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07387383,-0.033,0.00677,1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04682977,-0.045,0.00979,3.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23919111,-0.042,0.00553,4.9e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01165997,-0.037,0.00813,5.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12992827,-0.034,0.00577,3.6e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23369364,0.034,0.00862,8.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23068772,-0.038,0.00905,2.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13614617,-0.053,0.00853,4.5e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27187881,-0.033,0.00634,1.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27037013,-0.035,0.00545,1.8e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26191447,-0.023,0.00465,7.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12582959,0.028,0.00652,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11505048,0.036,0.00817,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15117754,0.022,0.00444,1.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02697979,-0.03,0.00748,4.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17239103,0.041,0.00901,5.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23026228,-0.03,0.00751,8.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25376310,-0.036,0.00853,2.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01373896,0.038,0.00725,1.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22150335,0.044,0.00942,2.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01210113,-0.043,0.00662,1.4e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27099262,-0.031,0.00704,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14635955,0.024,0.00555,1.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18817970,-0.045,0.01027,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20322193,-0.025,0.00544,4.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21095280,-0.061,0.01154,1.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07793033,0.057,0.00899,3.2e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06095802,-0.026,0.00598,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20237264,-0.044,0.00921,2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20025970,-0.034,0.00709,2.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09978259,0.044,0.01116,8.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13174898,0.053,0.01301,4.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26600192,0.035,0.0082,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26878190,-0.033,0.00751,1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05703230,-0.047,0.00819,1.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22925751,0.053,0.00991,1.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00831127,-0.027,0.00635,1.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09872088,0.037,0.00769,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23679724,0.039,0.00849,5.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17284326,-0.049,0.01129,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08924566,-0.045,0.00938,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09504612,-0.046,0.00902,3.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23299807,-0.042,0.00913,5.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01665118,-0.033,0.00746,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12670943,0.052,0.00982,1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27226927,0.025,0.00607,3.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00138407,0.068,0.00927,1.9e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14599380,-0.044,0.0092,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07993350,-0.04,0.00783,2.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07730360,0.07,0.01056,3e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03985415,0.064,0.01061,2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11494773,-0.034,0.00461,2.5e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15109207,0.016,0.00377,3.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26361535,0.02,0.0046,1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13839439,0.037,0.00741,7.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22650271,0.051,0.00926,2.9e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02976843,0.069,0.01019,1.5e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08006956,-0.046,0.01019,7.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07880190,-0.029,0.00655,9.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26491833,0.03,0.00667,8.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09791504,-0.043,0.00989,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05970021,-0.054,0.01133,1.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12769732,-0.034,0.00837,4.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25422405,0.031,0.00794,8.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23322172,0.031,0.00614,6.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06567920,-0.046,0.00763,1.8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26816421,0.051,0.00957,1.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04891053,-0.045,0.01094,3.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26130023,0.03,0.00739,4.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05279864,-0.036,0.00827,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26963632,-0.039,0.00719,5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14114297,-0.032,0.0073,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25551168,0.039,0.00954,4.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13855589,0.03,0.00616,1.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11801110,-0.04,0.00842,2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05670193,0.051,0.01077,2.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04276626,-0.025,0.00621,5.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26550214,-0.025,0.00585,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15413523,0.041,0.00828,7.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26894354,-0.04,0.00811,7.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01593385,-0.034,0.0082,4.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08699196,0.037,0.00781,2.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05292310,-0.024,0.00542,1.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21278103,0.03,0.0075,5.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23629393,-0.08,0.01087,1.4e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00647262,-0.037,0.00799,2.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13988455,-0.042,0.00946,7.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20784207,0.024,0.00592,6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00522451,-0.029,0.00642,8.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23719342,-0.029,0.00701,4.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08572278,-0.043,0.00841,3.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15689036,-0.032,0.00743,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05468458,-0.05,0.00772,1.4e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15880704,0.07,0.01191,4.1e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09502149,-0.043,0.0109,8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13996617,-0.023,0.00578,9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26712428,0.028,0.00633,8.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18343556,-0.056,0.01379,5.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21855211,-0.013,0.00317,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27587826,-0.023,0.0057,6.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07892412,-0.037,0.00953,8.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21783183,-0.033,0.00835,6.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02141675,-0.029,0.00729,5.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01545079,0.033,0.00833,8.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22786472,-0.036,0.00722,5.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05117638,-0.033,0.00528,3.1e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16293484,-0.035,0.00812,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06588876,0.043,0.01035,3.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11448557,-0.037,0.00762,1.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20590797,-0.048,0.0106,5.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01271805,-0.042,0.00803,2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19547141,-0.032,0.0066,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05778424,0.062,0.00877,1.9e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11644891,-0.055,0.01147,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13638867,0.037,0.00873,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10512535,-0.048,0.00904,1.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16599983,-0.035,0.00881,8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26898099,0.048,0.01047,5.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02431866,-0.038,0.00975,9.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03807883,-0.049,0.01026,1.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17389988,-0.031,0.00695,8.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15464148,0.041,0.00959,2.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27563968,0.038,0.00918,4.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16918578,-0.016,0.00396,7.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10090568,-0.033,0.0066,6.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06226150,-0.043,0.00742,9e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05400498,0.053,0.01107,1.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05759948,-0.06,0.01067,1.9e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12194745,0.049,0.00924,1.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14209784,0.026,0.00656,6.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24310959,-0.053,0.01131,3.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11078090,0.057,0.00931,8.5e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05119988,-0.039,0.00675,1.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03585013,0.046,0.00974,2.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05352838,-0.034,0.00793,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20751926,0.048,0.01198,5.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18603538,-0.048,0.00991,1.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06818377,0.024,0.00532,6.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09745307,-0.017,0.00424,5.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21322248,-0.033,0.00566,4.5e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11118962,-0.033,0.00706,2.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21649005,0.042,0.00847,7.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03984375,0.049,0.01214,5.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10423842,-0.031,0.00755,4.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24531534,0.025,0.00386,4.4e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12051710,-0.033,0.00774,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12752325,-0.042,0.00981,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26120073,0.05,0.0094,1.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23722790,0.071,0.01011,2.1e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16247184,-0.039,0.00733,1.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26894079,-0.045,0.00657,5.6e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23136275,-0.036,0.00693,1.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13615963,-0.034,0.00559,1e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17910564,-0.046,0.00872,1.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15110243,-0.035,0.00689,3.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04268405,0.033,0.00794,4.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00565412,-0.029,0.00701,4.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27291710,-0.04,0.00776,2.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17254229,-0.053,0.01184,7.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13857947,0.071,0.01079,5.7e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04677622,-0.037,0.00789,2.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14332524,-0.035,0.00844,3.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18370747,-0.037,0.00767,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26244013,-0.042,0.00954,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00322212,-0.034,0.00825,4.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02863179,-0.03,0.00612,6.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02930951,0.037,0.00899,3.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26878655,-0.048,0.00802,2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10365743,0.059,0.01001,4.4e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18320370,0.038,0.00921,3.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23560388,0.034,0.00802,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24198944,-0.033,0.00781,2.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23729283,0.035,0.00501,3.6e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00208274,0.04,0.0075,1.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00227665,0.065,0.00963,1.2e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22584580,0.068,0.01232,2.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00784718,-0.025,0.00582,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17308606,-0.025,0.00535,3.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10402995,0.068,0.01153,3.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09762021,0.027,0.00645,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19572487,-0.03,0.00601,8.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11472725,-0.026,0.00659,8.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19574327,-0.054,0.00934,7.8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15086142,0.036,0.00929,9.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22444102,-0.041,0.00761,6.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26118759,-0.025,0.00526,1.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
