CpG,Beta,SE,P,StudyID
cg07105596,0.0432,0.00966,1.6e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07128973,-0.0216,0.00528,7.3e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07133930,-0.0204,0.0047,2.7e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07142010,-0.0499,0.00955,6.1e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07142400,-0.0262,0.00481,2.3e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07145284,0.0195,0.0047,5.8e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07150145,0.0157,0.00361,2.8e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07162820,-0.0282,0.00674,5e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07178945,-0.0238,0.00492,3.5e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07178994,0.0517,0.01289,9.8e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07202353,-0.0303,0.00753,9.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07207043,-0.0317,0.00592,3.4e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07220448,0.0409,0.00693,2.6e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07225966,-0.0318,0.00565,9.5e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07233343,-0.0238,0.00443,3.2e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07237979,-0.0263,0.00617,3.6e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07258998,0.0177,0.00329,3e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07277038,-0.0361,0.00852,4.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07278153,0.0167,0.00369,1.3e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07287949,-0.0224,0.00492,1.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07292311,-0.0216,0.00385,9.8e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07304315,-0.0514,0.01204,3.6e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07305776,0.0274,0.00594,9.2e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07310677,0.0429,0.00627,2.2e-10,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07310951,0.0142,0.0033,3.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07311024,0.0327,0.00765,3.5e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07322512,0.0194,0.00362,3.7e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07325246,-0.0214,0.00464,8.8e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07356549,-0.0286,0.00495,4.7e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07363637,-0.0308,0.00683,1.4e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07366082,0.0147,0.00339,2.8e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07372520,-0.0154,0.00308,1.8e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07382347,-0.098,0.02224,2.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07392702,-0.0301,0.00577,6.5e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07398517,0.0262,0.00634,6e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07404485,0.0405,0.00996,8.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07413656,0.0628,0.01161,2.7e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07421169,0.0638,0.00862,1.1e-11,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07450021,-0.0255,0.00486,5.7e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07451641,0.0556,0.0105,4.4e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07455279,0.0474,0.01031,9.7e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07456681,-0.0218,0.00525,5.7e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07457727,-0.0257,0.00607,4.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07467958,0.0154,0.00289,4e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07469815,0.0278,0.00521,3.8e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07480446,-0.0158,0.00343,9.3e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07482202,-0.0492,0.00866,7.7e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07512993,-0.0265,0.00465,6.8e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07515667,0.0147,0.00328,1.4e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07516511,-0.0656,0.01261,6.9e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07518532,-0.0143,0.0035,7.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07536102,0.0218,0.00404,2.7e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07537917,-0.0287,0.00679,4.4e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07539709,-0.028,0.0067,5.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07543967,-0.0193,0.00337,6.4e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07549924,0.0476,0.00699,2.6e-10,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07570055,-0.0242,0.00595,8.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07573872,0.0701,0.00795,4.6e-15,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07578618,-0.0355,0.00597,2.2e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07588018,0.0712,0.01266,9.8e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07589235,0.0403,0.00732,1.7e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07589531,0.0754,0.01337,9.1e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07589899,-0.0365,0.00863,4.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07590196,0.0128,0.00263,3.2e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07593523,-0.0337,0.00784,3.3e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07596065,0.0145,0.00355,7.9e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07604616,-0.0321,0.00781,6.9e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07617283,-0.0347,0.00739,6.4e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07636176,0.0403,0.00672,1.6e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07645542,0.0184,0.0032,5.3e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07655261,-0.1071,0.01538,1.2e-10,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07657192,-0.0057,0.00128,1.7e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07665063,-0.0233,0.00456,1e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07674022,0.0647,0.01103,3.1e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07676709,0.0243,0.00604,9.5e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07678010,0.0395,0.00903,2.3e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07682160,-0.0222,0.00405,2.1e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07703976,-0.0227,0.00534,3.9e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07712541,-0.0174,0.00363,4.2e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07739369,0.0167,0.00411,8.3e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07742396,0.0175,0.00337,7.4e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07745344,0.0213,0.0047,1.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07752120,-0.0483,0.0097,1.9e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07769588,-0.0216,0.0038,7.3e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07779423,0.0395,0.00785,1.5e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07793033,-0.0252,0.00464,2.3e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07802401,0.0344,0.00727,5.4e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07803814,0.0365,0.00643,7.8e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07804434,0.0141,0.0026,2.3e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07830855,-0.0248,0.00456,2.4e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07835650,-0.0273,0.00453,1.4e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07839457,0.0779,0.01262,6.8e-09,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07868155,0.0258,0.00639,9.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07870129,0.0165,0.00364,1.3e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07872979,0.0311,0.00582,3.5e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07874755,-0.065,0.00805,3e-13,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07883662,-0.1258,0.02099,1.7e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07890553,-0.0274,0.00518,4.6e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07890839,-0.043,0.00877,2.7e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07906193,0.0303,0.00736,6.7e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07909178,0.0303,0.00672,1.3e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07913096,0.0094,0.00205,9.5e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07917127,-0.0347,0.00646,3.1e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07920930,0.0557,0.00636,6e-15,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07924892,0.0124,0.00303,7.4e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07947033,0.0603,0.01463,6.4e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07958192,-0.0259,0.00629,6.5e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07974504,0.07,0.01693,6.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07984168,-0.0294,0.00701,4.8e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg07993586,0.02,0.00458,2.4e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08002427,-0.1429,0.03539,8.9e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08009184,0.0402,0.00658,9.4e-09,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08020436,-0.0078,0.00125,4.9e-09,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08035479,-0.0395,0.00916,3.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08035749,-0.0208,0.00384,2.6e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08038219,0.0163,0.00374,2.6e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08045932,-0.0531,0.01233,3.2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08049592,0.041,0.00873,6.2e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08057985,-0.0179,0.00383,7.2e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08072202,0.0203,0.00436,7.6e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08084154,-0.0953,0.01306,2.1e-11,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08099136,0.0235,0.00546,3.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08101303,0.0187,0.00327,6.1e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08104568,-0.0234,0.00447,6.1e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08113002,0.0484,0.00772,4.1e-09,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08122070,0.0233,0.0054,2.9e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08122156,-0.024,0.00541,1.9e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08133631,-0.069,0.01387,1.9e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08134680,-0.0299,0.00499,1.6e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08145292,0.1192,0.02731,2.4e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08151612,-0.0203,0.00389,6.1e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08153404,0.0369,0.00906,7.6e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08159663,0.0349,0.00688,1.3e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08160477,0.0496,0.00828,1.7e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08173263,-0.0456,0.00919,2e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08196561,0.031,0.00741,5.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08200252,-0.019,0.00402,5.3e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08202754,-0.0268,0.00621,3e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08208133,-0.0363,0.00625,4.2e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08210706,-0.2382,0.04314,1.6e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08212172,-0.0225,0.00489,9.2e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08222513,-0.0727,0.01301,1.1e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08234689,-0.053,0.00908,3.6e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08243524,-0.023,0.005,9.6e-06,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08247887,-0.0253,0.00606,5.1e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08249698,0.0191,0.00432,2e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08262002,0.0197,0.00463,3.9e-05,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08280036,-0.0882,0.01592,1.4e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08286957,0.0187,0.0033,8.3e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08289839,-0.0217,0.00421,9e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08309183,-0.032,0.00587,2.2e-07,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg08309609,0.0132,0.00231,7.3e-08,27886173_Battram-T_crohn_s_disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
