CpG,Beta,SE,P,StudyID
cg26510404,-0.02513,0.0044,8e-09,23334450_rheumatoid_arthritis
cg26544752,-0.03053,0.0054,1.83e-08,23334450_rheumatoid_arthritis
cg26594331,0.02277,0.0027,8.91e-18,23334450_rheumatoid_arthritis
cg26594335,0.03191,0.0046,5.77e-12,23334450_rheumatoid_arthritis
cg26690956,-0.01579,0.002,6.01e-16,23334450_rheumatoid_arthritis
cg26790059,-0.01236,0.0021,7.57e-09,23334450_rheumatoid_arthritis
cg26829318,0.01215,0.0015,1.48e-16,23334450_rheumatoid_arthritis
cg26851782,0.02748,0.0035,2.74e-15,23334450_rheumatoid_arthritis
cg26889819,-0.01346,0.0026,1.66e-07,23334450_rheumatoid_arthritis
cg26983445,-0.01456,0.0025,7.97e-09,23334450_rheumatoid_arthritis
cg27020573,0.01031,0.0014,3.95e-14,23334450_rheumatoid_arthritis
cg27090289,-0.00601,8e-04,2.32e-14,23334450_rheumatoid_arthritis
cg27098807,0.01095,0.0014,1.12e-14,23334450_rheumatoid_arthritis
cg27109568,-0.02132,0.0036,3.59e-09,23334450_rheumatoid_arthritis
cg27315555,0.01178,0.002,4.7e-09,23334450_rheumatoid_arthritis
cg27323430,0.04085,0.0055,7.07e-14,23334450_rheumatoid_arthritis
cg27343660,-0.03044,0.0042,4.9e-13,23334450_rheumatoid_arthritis
cg27354620,0.00585,8e-04,2.73e-14,23334450_rheumatoid_arthritis
cg27624327,0.01768,0.0032,2.49e-08,23334450_rheumatoid_arthritis
ch.5.1870083F,0.01713,0.0022,1.36e-14,23334450_rheumatoid_arthritis
ch.5.6287987R,0.01685,0.0029,6.41e-09,23334450_rheumatoid_arthritis
ch.5.357603F,0.02867,0.0045,1.41e-10,23334450_rheumatoid_arthritis
ch.5.23452154R,0.0109,0.0017,1.25e-10,23334450_rheumatoid_arthritis
ch.5.28120096R,0.00645,0.0011,1.15e-08,23334450_rheumatoid_arthritis
ch.5.28714848R,0.01356,0.0026,1.28e-07,23334450_rheumatoid_arthritis
ch.5.58219013F,0.00644,0.0012,2.98e-08,23334450_rheumatoid_arthritis
ch.5.1258129F,0.03315,0.0043,1.58e-14,23334450_rheumatoid_arthritis
ch.5.68282404R,0.0143,0.002,1.42e-12,23334450_rheumatoid_arthritis
ch.5.1325793F,0.0282,0.0037,1.24e-14,23334450_rheumatoid_arthritis
ch.5.95626522F,0.0197,0.0032,7.46e-10,23334450_rheumatoid_arthritis
ch.5.96811951R,0.01495,0.0017,3.99e-18,23334450_rheumatoid_arthritis
ch.5.1906008F,0.01503,0.0022,2.99e-12,23334450_rheumatoid_arthritis
ch.5.2533205R,0.03175,0.0051,4.72e-10,23334450_rheumatoid_arthritis
ch.5.2558853F,0.01471,0.0027,5.02e-08,23334450_rheumatoid_arthritis
ch.5.2644049F,0.01288,0.002,8.67e-11,23334450_rheumatoid_arthritis
ch.5.2819146F,0.0256,0.004,2.5e-10,23334450_rheumatoid_arthritis
ch.5.3000938F,0.01689,0.0024,1.9e-12,23334450_rheumatoid_arthritis
ch.5.3079640F,0.0237,0.003,3.94e-15,23334450_rheumatoid_arthritis
ch.5.3135990F,0.02288,0.0034,2.21e-11,23334450_rheumatoid_arthritis
cg00030508,0.00962,0.0018,6.25e-08,23334450_rheumatoid_arthritis
cg00077898,-0.00668,0.001,4.89e-12,23334450_rheumatoid_arthritis
cg00082491,0.00952,0.0014,2.33e-11,23334450_rheumatoid_arthritis
cg00110654,0.01216,0.0022,3.45e-08,23334450_rheumatoid_arthritis
cg00111893,0.00699,9e-04,3.35e-15,23334450_rheumatoid_arthritis
cg00155310,0.01964,0.0034,5.56e-09,23334450_rheumatoid_arthritis
cg00171725,0.01726,0.0022,1.07e-15,23334450_rheumatoid_arthritis
cg00188321,-0.01654,0.0028,3.47e-09,23334450_rheumatoid_arthritis
cg00216680,0.04093,0.0068,1.63e-09,23334450_rheumatoid_arthritis
cg00221185,0.01659,0.0028,2.06e-09,23334450_rheumatoid_arthritis
cg00226265,-0.00501,9e-04,5.21e-09,23334450_rheumatoid_arthritis
cg00237489,0.01061,0.0017,3.24e-10,23334450_rheumatoid_arthritis
cg00255853,0.00423,8e-04,7.18e-08,23334450_rheumatoid_arthritis
cg00280619,-0.01007,0.0017,1.88e-09,23334450_rheumatoid_arthritis
cg00290868,-0.01371,0.002,2.42e-12,23334450_rheumatoid_arthritis
cg00379377,-0.01019,0.0018,2.9e-08,23334450_rheumatoid_arthritis
cg00387170,0.02191,0.0032,9.7e-12,23334450_rheumatoid_arthritis
cg00390176,0.00973,0.0016,1.52e-09,23334450_rheumatoid_arthritis
cg00397479,0.01458,0.002,6.68e-13,23334450_rheumatoid_arthritis
cg00420808,0.01726,0.0032,8.5e-08,23334450_rheumatoid_arthritis
cg00426056,-0.01272,0.0023,4.06e-08,23334450_rheumatoid_arthritis
cg00442389,0.01174,0.0022,1.44e-07,23334450_rheumatoid_arthritis
cg00442646,0.01186,0.0021,9.36e-09,23334450_rheumatoid_arthritis
cg00479451,0.00832,0.0015,6.46e-08,23334450_rheumatoid_arthritis
cg00482398,0.0227,0.0043,1.03e-07,23334450_rheumatoid_arthritis
cg00503090,0.01785,0.0029,1.35e-09,23334450_rheumatoid_arthritis
cg00510787,0.0119,0.0019,2.02e-10,23334450_rheumatoid_arthritis
cg00563238,0.02226,0.0034,7.69e-11,23334450_rheumatoid_arthritis
cg00571935,0.00714,0.001,4.43e-13,23334450_rheumatoid_arthritis
cg00575066,0.01535,0.0028,3.98e-08,23334450_rheumatoid_arthritis
cg00608605,0.00624,0.001,2.12e-09,23334450_rheumatoid_arthritis
cg00622837,0.00965,0.0016,3.4e-09,23334450_rheumatoid_arthritis
cg00643086,0.01448,0.0022,4.15e-11,23334450_rheumatoid_arthritis
cg00647063,0.00964,0.0013,2.38e-14,23334450_rheumatoid_arthritis
cg00678158,0.01489,0.0027,2.42e-08,23334450_rheumatoid_arthritis
cg00682125,-0.01901,0.0032,2.08e-09,23334450_rheumatoid_arthritis
cg00713113,0.01278,0.002,1.23e-10,23334450_rheumatoid_arthritis
cg00734124,0.0221,0.004,3.38e-08,23334450_rheumatoid_arthritis
cg00777968,0.00587,0.0011,3.55e-08,23334450_rheumatoid_arthritis
cg00843352,0.01321,0.0021,1.54e-10,23334450_rheumatoid_arthritis
cg00856041,0.01752,0.0029,2.44e-09,23334450_rheumatoid_arthritis
cg00900444,0.01364,0.0026,1.45e-07,23334450_rheumatoid_arthritis
cg00952576,0.01031,0.0013,3.09e-15,23334450_rheumatoid_arthritis
cg00984602,0.00861,0.0016,9.26e-08,23334450_rheumatoid_arthritis
cg01087382,0.01123,0.0021,4.43e-08,23334450_rheumatoid_arthritis
cg01094192,0.01306,0.0024,2.85e-08,23334450_rheumatoid_arthritis
cg01153979,0.02075,0.0037,2.97e-08,23334450_rheumatoid_arthritis
cg01289140,-0.02057,0.0036,7.72e-09,23334450_rheumatoid_arthritis
cg01328444,-0.01653,0.0029,7.92e-09,23334450_rheumatoid_arthritis
cg01344738,0.02716,0.0041,4.91e-11,23334450_rheumatoid_arthritis
cg01382181,-0.01234,0.0023,6.82e-08,23334450_rheumatoid_arthritis
cg01423251,0.01262,0.0022,6.15e-09,23334450_rheumatoid_arthritis
cg01453221,0.00531,0.001,3.57e-08,23334450_rheumatoid_arthritis
cg01524091,0.01521,0.0028,3.66e-08,23334450_rheumatoid_arthritis
cg01628905,-0.02115,0.0039,4.79e-08,23334450_rheumatoid_arthritis
cg01636799,0.0142,0.0025,1.52e-08,23334450_rheumatoid_arthritis
cg01670758,-0.01533,0.0022,8.67e-12,23334450_rheumatoid_arthritis
cg01686115,0.0123,0.0015,1.46e-16,23334450_rheumatoid_arthritis
cg01702338,0.00955,0.0015,5.43e-10,23334450_rheumatoid_arthritis
cg01787953,0.01097,0.0021,1.12e-07,23334450_rheumatoid_arthritis
cg01836861,-0.02054,0.0036,8.74e-09,23334450_rheumatoid_arthritis
cg01860271,-0.02482,0.0046,6.64e-08,23334450_rheumatoid_arthritis
cg01878788,0.00538,0.001,1.21e-07,23334450_rheumatoid_arthritis
cg01937212,-0.02112,0.0039,6e-08,23334450_rheumatoid_arthritis
cg01941403,0.00744,0.0014,6.69e-08,23334450_rheumatoid_arthritis
cg01963573,0.02996,0.0037,2.47e-16,23334450_rheumatoid_arthritis
cg01985595,-0.03321,0.0055,1.89e-09,23334450_rheumatoid_arthritis
cg02013957,0.00929,0.0016,9.3e-09,23334450_rheumatoid_arthritis
cg02028339,-0.01102,0.002,6e-08,23334450_rheumatoid_arthritis
cg02046600,-0.01204,0.0021,1.69e-08,23334450_rheumatoid_arthritis
cg02057688,-0.01223,0.002,1.23e-09,23334450_rheumatoid_arthritis
cg02120739,0.02176,0.0029,3.57e-14,23334450_rheumatoid_arthritis
cg02271790,0.01329,0.0016,8.58e-17,23334450_rheumatoid_arthritis
cg02272457,-0.01312,0.0018,6.08e-13,23334450_rheumatoid_arthritis
cg02274934,-0.01827,0.0034,5.09e-08,23334450_rheumatoid_arthritis
cg02342892,-0.02421,0.0032,1.86e-14,23334450_rheumatoid_arthritis
cg02389555,0.02399,0.0033,2.99e-13,23334450_rheumatoid_arthritis
cg02407720,0.01679,0.0027,7.84e-10,23334450_rheumatoid_arthritis
cg02409090,-0.02266,0.0034,3.89e-11,23334450_rheumatoid_arthritis
cg02439517,-0.02505,0.0043,8.44e-09,23334450_rheumatoid_arthritis
cg02448597,0.01756,0.0023,1.08e-14,23334450_rheumatoid_arthritis
cg02460426,0.01686,0.0022,6.29e-14,23334450_rheumatoid_arthritis
cg02481934,0.01867,0.0034,3.46e-08,23334450_rheumatoid_arthritis
cg02586023,-0.01576,0.0027,6.04e-09,23334450_rheumatoid_arthritis
cg02627747,0.00909,0.0012,2.21e-14,23334450_rheumatoid_arthritis
cg02664327,-0.0313,0.0058,6.76e-08,23334450_rheumatoid_arthritis
cg02672854,0.01499,0.0024,3.33e-10,23334450_rheumatoid_arthritis
cg02704907,-0.01697,0.0031,5.94e-08,23334450_rheumatoid_arthritis
cg02737149,0.01106,0.0016,1.36e-12,23334450_rheumatoid_arthritis
cg02754722,0.00325,6e-04,2.44e-08,23334450_rheumatoid_arthritis
cg02758840,0.00552,0.001,8.6e-08,23334450_rheumatoid_arthritis
cg02887499,0.01615,0.0023,2.32e-12,23334450_rheumatoid_arthritis
cg02917399,-0.01121,0.0019,5.88e-09,23334450_rheumatoid_arthritis
cg02973270,0.02313,0.0034,1.77e-11,23334450_rheumatoid_arthritis
cg03007571,0.01327,0.0019,1.41e-12,23334450_rheumatoid_arthritis
cg03037740,0.00752,0.0014,3.36e-08,23334450_rheumatoid_arthritis
cg03151709,-0.02815,0.0042,1.51e-11,23334450_rheumatoid_arthritis
cg03271997,-0.01481,0.0024,8.14e-10,23334450_rheumatoid_arthritis
cg03276956,0.01157,0.0017,4.35e-12,23334450_rheumatoid_arthritis
cg03282991,-0.01206,0.0023,1.1e-07,23334450_rheumatoid_arthritis
cg03299066,0.00813,0.0014,1.85e-08,23334450_rheumatoid_arthritis
cg03359964,0.02254,0.0039,9.74e-09,23334450_rheumatoid_arthritis
cg03368643,0.00792,0.0015,5.05e-08,23334450_rheumatoid_arthritis
cg03369055,0.02698,0.004,1.74e-11,23334450_rheumatoid_arthritis
cg03372365,0.00898,0.0011,8.83e-17,23334450_rheumatoid_arthritis
cg03413835,0.02097,0.0031,2.49e-11,23334450_rheumatoid_arthritis
cg03420356,0.03545,0.0044,4.11e-16,23334450_rheumatoid_arthritis
cg03438644,0.0131,0.0017,1.05e-14,23334450_rheumatoid_arthritis
cg03490766,0.01396,0.0025,3.22e-08,23334450_rheumatoid_arthritis
cg03516599,-0.02132,0.0037,6.82e-09,23334450_rheumatoid_arthritis
cg03587887,-0.0197,0.0032,1.24e-09,23334450_rheumatoid_arthritis
cg03606646,0.00926,0.0012,6.66e-15,23334450_rheumatoid_arthritis
cg03623982,0.01301,0.0017,1.05e-14,23334450_rheumatoid_arthritis
cg03697570,-0.01551,0.0025,6.77e-10,23334450_rheumatoid_arthritis
cg03702435,0.01039,0.0014,1.77e-14,23334450_rheumatoid_arthritis
cg03714531,0.00605,0.0011,5.02e-08,23334450_rheumatoid_arthritis
cg03717830,0.01078,0.0014,4.48e-15,23334450_rheumatoid_arthritis
cg03739609,-0.01176,0.0018,1.87e-10,23334450_rheumatoid_arthritis
cg03778669,0.0126,0.0021,1.08e-09,23334450_rheumatoid_arthritis
cg03860665,0.01287,0.0019,3.56e-11,23334450_rheumatoid_arthritis
cg03865512,0.01857,0.0023,2e-15,23334450_rheumatoid_arthritis
cg03871162,-0.0201,0.0025,1.21e-15,23334450_rheumatoid_arthritis
cg03872934,0.0197,0.0033,1.38e-09,23334450_rheumatoid_arthritis
cg03976567,0.00866,0.0011,1.03e-15,23334450_rheumatoid_arthritis
cg04012931,0.01254,0.002,3.77e-10,23334450_rheumatoid_arthritis
cg04013595,0.01134,0.0014,1.61e-15,23334450_rheumatoid_arthritis
cg04111789,0.00909,0.0014,8.54e-11,23334450_rheumatoid_arthritis
cg04152196,0.01688,0.0025,1.68e-11,23334450_rheumatoid_arthritis
cg04163475,0.01659,0.003,1.93e-08,23334450_rheumatoid_arthritis
cg04254487,0.01371,0.0026,1.35e-07,23334450_rheumatoid_arthritis
cg04286043,0.00773,0.0012,4.1e-11,23334450_rheumatoid_arthritis
cg04302946,0.00446,8e-04,1.09e-08,23334450_rheumatoid_arthritis
cg04331511,0.02911,0.0041,1.2e-12,23334450_rheumatoid_arthritis
cg04370575,0.01589,0.002,2.14e-15,23334450_rheumatoid_arthritis
cg04394691,0.01264,0.0023,3.83e-08,23334450_rheumatoid_arthritis
cg04395977,0.00435,8e-04,8.92e-09,23334450_rheumatoid_arthritis
cg04406454,0.01742,0.0031,1.58e-08,23334450_rheumatoid_arthritis
cg04434994,-0.01766,0.0031,1.26e-08,23334450_rheumatoid_arthritis
cg04438453,-0.01637,0.0029,1.63e-08,23334450_rheumatoid_arthritis
cg04483062,0.02205,0.0033,4.47e-11,23334450_rheumatoid_arthritis
cg04483720,0.01494,0.0024,5.83e-10,23334450_rheumatoid_arthritis
cg04512050,0.00841,0.001,4.47e-16,23334450_rheumatoid_arthritis
cg04531704,0.01232,0.0021,4.63e-09,23334450_rheumatoid_arthritis
cg04581938,0.0103,0.0018,5.27e-09,23334450_rheumatoid_arthritis
cg04607679,0.00966,0.0015,4.3e-11,23334450_rheumatoid_arthritis
cg04623837,0.0091,0.0015,4.18e-09,23334450_rheumatoid_arthritis
cg04658856,-0.01537,0.0028,6.58e-08,23334450_rheumatoid_arthritis
cg04661674,0.01016,0.0016,4.24e-10,23334450_rheumatoid_arthritis
cg04673565,-0.01355,0.0022,1.57e-09,23334450_rheumatoid_arthritis
cg04677833,-0.02727,0.0042,5.85e-11,23334450_rheumatoid_arthritis
cg04680754,-0.01916,0.0032,2.19e-09,23334450_rheumatoid_arthritis
cg04694875,0.01547,0.003,1.62e-07,23334450_rheumatoid_arthritis
cg04734841,0.03402,0.0042,9.78e-16,23334450_rheumatoid_arthritis
cg04744301,0.01015,0.0018,3.07e-08,23334450_rheumatoid_arthritis
cg04757012,0.00869,0.0015,2.4e-09,23334450_rheumatoid_arthritis
cg04767522,-0.03926,0.0065,1.97e-09,23334450_rheumatoid_arthritis
cg04780909,0.00867,0.0014,8.83e-10,23334450_rheumatoid_arthritis
cg04785838,0.0143,0.0019,1.23e-14,23334450_rheumatoid_arthritis
cg04796146,0.00529,0.001,1.43e-07,23334450_rheumatoid_arthritis
cg04802302,0.00561,0.001,3.67e-08,23334450_rheumatoid_arthritis
cg04802801,0.0077,0.0014,4.61e-08,23334450_rheumatoid_arthritis
cg04843946,0.01677,0.0027,3.23e-10,23334450_rheumatoid_arthritis
cg04861640,0.01697,0.0032,1.38e-07,23334450_rheumatoid_arthritis
cg04877280,0.01011,0.0017,2.41e-09,23334450_rheumatoid_arthritis
cg04912501,-0.01891,0.0024,7.65e-15,23334450_rheumatoid_arthritis
cg04960880,-0.01237,0.002,1.02e-09,23334450_rheumatoid_arthritis
cg04991728,0.00773,0.0014,1.32e-08,23334450_rheumatoid_arthritis
cg05008570,-0.01572,0.0019,2.44e-16,23334450_rheumatoid_arthritis
cg05068322,0.01476,0.0027,7.05e-08,23334450_rheumatoid_arthritis
cg05119374,-0.01458,0.0022,3.36e-11,23334450_rheumatoid_arthritis
cg05147143,-0.01951,0.0029,2.01e-11,23334450_rheumatoid_arthritis
cg05157492,0.04958,0.0052,1.85e-21,23334450_rheumatoid_arthritis
cg05176844,-0.02092,0.0038,2.75e-08,23334450_rheumatoid_arthritis
cg05181025,0.00908,0.0014,5.14e-11,23334450_rheumatoid_arthritis
cg05235761,0.01003,0.0016,6.12e-10,23334450_rheumatoid_arthritis
cg05237001,0.00703,0.0011,1.73e-10,23334450_rheumatoid_arthritis
cg05323467,0.01474,0.0026,7.6e-09,23334450_rheumatoid_arthritis
cg05362405,0.0165,0.0022,3.22e-14,23334450_rheumatoid_arthritis
cg05393509,0.0284,0.0043,3.75e-11,23334450_rheumatoid_arthritis
cg05396178,0.01696,0.0029,6.53e-09,23334450_rheumatoid_arthritis
cg05408873,-0.03198,0.0057,2.26e-08,23334450_rheumatoid_arthritis
cg05409752,-0.01298,0.0021,1.12e-09,23334450_rheumatoid_arthritis
cg05412930,0.00738,0.0014,1.16e-07,23334450_rheumatoid_arthritis
cg05414338,0.01106,0.0014,6.16e-16,23334450_rheumatoid_arthritis
cg05431042,0.01646,0.002,7.14e-16,23334450_rheumatoid_arthritis
cg05444312,0.02451,0.0031,2.84e-15,23334450_rheumatoid_arthritis
cg05465342,0.01725,0.0027,2.94e-10,23334450_rheumatoid_arthritis
cg05516942,0.00561,7e-04,2.24e-14,23334450_rheumatoid_arthritis
cg05528533,0.00731,0.0013,5.06e-08,23334450_rheumatoid_arthritis
cg05538358,-0.01337,0.002,5.94e-11,23334450_rheumatoid_arthritis
cg05586134,0.01459,0.002,1.09e-12,23334450_rheumatoid_arthritis
cg05598246,-0.01703,0.0032,1.07e-07,23334450_rheumatoid_arthritis
cg05614351,-0.00882,0.0016,5.6e-08,23334450_rheumatoid_arthritis
cg05615552,0.01122,0.0014,6.01e-15,23334450_rheumatoid_arthritis
cg05625773,0.00691,0.0013,7.41e-08,23334450_rheumatoid_arthritis
cg05668720,0.00606,0.0011,1.06e-07,23334450_rheumatoid_arthritis
cg05675803,0.00985,0.0014,5.57e-13,23334450_rheumatoid_arthritis
cg05759269,0.01118,0.0013,4.7e-17,23334450_rheumatoid_arthritis
cg05783998,0.02229,0.0034,7.85e-11,23334450_rheumatoid_arthritis
cg05798147,-0.0224,0.004,2.39e-08,23334450_rheumatoid_arthritis
cg05801338,0.00375,7e-04,7.67e-08,23334450_rheumatoid_arthritis
cg05844937,0.02733,0.0033,1.79e-16,23334450_rheumatoid_arthritis
cg05856036,0.013,0.0023,7.75e-09,23334450_rheumatoid_arthritis
cg05879380,0.00759,0.001,8.9e-15,23334450_rheumatoid_arthritis
cg05922610,0.0165,0.0029,2.08e-08,23334450_rheumatoid_arthritis
cg05931684,0.01838,0.003,1.6e-09,23334450_rheumatoid_arthritis
cg06010667,-0.04314,0.0057,3.75e-14,23334450_rheumatoid_arthritis
cg06021189,-0.01921,0.0021,1.83e-19,23334450_rheumatoid_arthritis
cg06022698,-0.02181,0.0038,8.6e-09,23334450_rheumatoid_arthritis
cg06058923,0.02146,0.0033,7.58e-11,23334450_rheumatoid_arthritis
cg06076692,-0.01782,0.003,2.28e-09,23334450_rheumatoid_arthritis
cg06095695,0.01111,0.0014,1.69e-15,23334450_rheumatoid_arthritis
cg06102149,-0.01785,0.0029,1.11e-09,23334450_rheumatoid_arthritis
cg06118056,-0.00756,0.0014,9.97e-08,23334450_rheumatoid_arthritis
cg06127619,-0.0321,0.0061,1.14e-07,23334450_rheumatoid_arthritis
cg06128195,0.02257,0.0029,1.6e-14,23334450_rheumatoid_arthritis
cg06131526,0.02416,0.003,1.45e-15,23334450_rheumatoid_arthritis
cg06183820,0.01408,0.0027,1.24e-07,23334450_rheumatoid_arthritis
cg06217314,-0.02737,0.0043,2.46e-10,23334450_rheumatoid_arthritis
cg06230948,0.00515,9e-04,3.15e-09,23334450_rheumatoid_arthritis
cg06253072,0.01827,0.0034,8.28e-08,23334450_rheumatoid_arthritis
cg06254453,0.00704,0.0011,9.97e-11,23334450_rheumatoid_arthritis
cg06281719,0.01621,0.002,9.86e-16,23334450_rheumatoid_arthritis
cg06316695,0.00484,8e-04,1.09e-08,23334450_rheumatoid_arthritis
cg06321998,0.01207,0.0019,7.08e-11,23334450_rheumatoid_arthritis
cg06344336,-0.01782,0.0028,1.16e-10,23334450_rheumatoid_arthritis
cg06358608,0.02234,0.0029,2.62e-14,23334450_rheumatoid_arthritis
cg06414854,0.00999,0.0012,2.46e-16,23334450_rheumatoid_arthritis
cg06472065,0.01523,0.0023,2.01e-11,23334450_rheumatoid_arthritis
cg06499030,0.03794,0.0064,4.01e-09,23334450_rheumatoid_arthritis
cg06500074,-0.02735,0.0052,1.46e-07,23334450_rheumatoid_arthritis
cg06536503,0.01477,0.0028,1.48e-07,23334450_rheumatoid_arthritis
cg06544198,0.00996,0.0014,6.4e-13,23334450_rheumatoid_arthritis
cg06577251,0.00718,0.0013,5.93e-08,23334450_rheumatoid_arthritis
cg06635392,0.0085,0.0011,2.29e-14,23334450_rheumatoid_arthritis
cg06640718,-0.02624,0.0049,1.15e-07,23334450_rheumatoid_arthritis
cg06642647,-0.01068,0.002,1.27e-07,23334450_rheumatoid_arthritis
cg06671577,0.01545,0.0024,6.74e-11,23334450_rheumatoid_arthritis
cg06741198,0.01382,0.0021,5.32e-11,23334450_rheumatoid_arthritis
cg06752695,0.017,0.0031,3.2e-08,23334450_rheumatoid_arthritis
cg06764152,-0.04466,0.0074,1.29e-09,23334450_rheumatoid_arthritis
cg06789667,0.00636,0.0011,2.69e-08,23334450_rheumatoid_arthritis
cg06799979,-0.01143,0.0021,5e-08,23334450_rheumatoid_arthritis
cg06812795,-0.01254,0.0021,2.96e-09,23334450_rheumatoid_arthritis
cg06818415,0.0099,0.0014,1.35e-12,23334450_rheumatoid_arthritis
cg06820197,0.01069,0.0017,4.12e-10,23334450_rheumatoid_arthritis
cg06863300,-0.00935,0.0016,1.14e-08,23334450_rheumatoid_arthritis
cg06880028,0.00973,0.0017,9.57e-09,23334450_rheumatoid_arthritis
cg06885468,0.01463,0.0026,2.12e-08,23334450_rheumatoid_arthritis
cg06948825,0.00993,0.0015,1.49e-11,23334450_rheumatoid_arthritis
cg06972153,0.01506,0.0018,4.83e-17,23334450_rheumatoid_arthritis
cg06988236,0.01291,0.0018,1.31e-12,23334450_rheumatoid_arthritis
cg06993041,0.0048,8e-04,1.27e-08,23334450_rheumatoid_arthritis
cg07021538,0.01276,0.0024,7.14e-08,23334450_rheumatoid_arthritis
cg07022880,0.01257,0.002,6.74e-10,23334450_rheumatoid_arthritis
cg07149055,-0.02341,0.0036,6.98e-11,23334450_rheumatoid_arthritis
cg07189962,-0.02963,0.0048,6.58e-10,23334450_rheumatoid_arthritis
cg07220152,0.01192,0.0014,5.76e-17,23334450_rheumatoid_arthritis
cg07303330,-0.02858,0.0043,2.08e-11,23334450_rheumatoid_arthritis
cg07316978,-0.02428,0.0044,4.52e-08,23334450_rheumatoid_arthritis
cg07353306,-0.01683,0.002,4.07e-17,23334450_rheumatoid_arthritis
cg07406888,-0.02493,0.0043,7.2e-09,23334450_rheumatoid_arthritis
cg07434707,0.01309,0.0017,2.45e-14,23334450_rheumatoid_arthritis
cg07519536,0.01057,0.0016,6.2e-11,23334450_rheumatoid_arthritis
cg07558006,-0.0211,0.0034,5.55e-10,23334450_rheumatoid_arthritis
cg07582845,0.00641,0.0011,1.13e-08,23334450_rheumatoid_arthritis
cg07628233,0.00536,9e-04,4.12e-10,23334450_rheumatoid_arthritis
cg07636095,0.0185,0.0022,1.62e-17,23334450_rheumatoid_arthritis
cg07636194,0.00905,0.0014,2.66e-11,23334450_rheumatoid_arthritis
cg07645736,0.01292,0.0016,2.1e-15,23334450_rheumatoid_arthritis
cg07657521,0.00371,7e-04,2.54e-08,23334450_rheumatoid_arthritis
cg07667161,0.01124,0.0016,5.27e-13,23334450_rheumatoid_arthritis
cg07671949,0.01956,0.0025,7.58e-15,23334450_rheumatoid_arthritis
cg07714276,-0.01362,0.0022,5.11e-10,23334450_rheumatoid_arthritis
cg07750813,0.01776,0.0028,1.6e-10,23334450_rheumatoid_arthritis
cg07820696,0.01055,0.0013,3.72e-15,23334450_rheumatoid_arthritis
cg07829740,-0.01459,0.0027,1.01e-07,23334450_rheumatoid_arthritis
cg07889329,0.01137,0.0014,3.06e-15,23334450_rheumatoid_arthritis
cg07932300,0.01497,0.0024,3.05e-10,23334450_rheumatoid_arthritis
cg07946923,0.00534,8e-04,1.49e-12,23334450_rheumatoid_arthritis
cg07963988,-0.0145,0.0024,9.14e-10,23334450_rheumatoid_arthritis
cg08039385,0.01003,0.0017,1.43e-09,23334450_rheumatoid_arthritis
cg08044366,0.01787,0.0027,2.82e-11,23334450_rheumatoid_arthritis
cg08044663,0.00763,0.0014,3.42e-08,23334450_rheumatoid_arthritis
cg08105748,0.0049,7e-04,4.19e-12,23334450_rheumatoid_arthritis
cg08109136,0.00826,0.0014,5.77e-09,23334450_rheumatoid_arthritis
cg08136813,0.01869,0.0023,1.51e-15,23334450_rheumatoid_arthritis
cg08149789,0.00564,9e-04,4.62e-11,23334450_rheumatoid_arthritis
cg08171142,-0.02016,0.0033,6.64e-10,23334450_rheumatoid_arthritis
cg08183291,0.01014,0.0013,2.56e-14,23334450_rheumatoid_arthritis
cg08234168,0.01298,0.0023,1.7e-08,23334450_rheumatoid_arthritis
cg08270099,-0.01626,0.002,4.94e-16,23334450_rheumatoid_arthritis
cg08334310,0.00815,0.0013,2.02e-10,23334450_rheumatoid_arthritis
cg08336300,0.02056,0.0035,2.95e-09,23334450_rheumatoid_arthritis
cg08385906,0.00756,0.0013,8.76e-09,23334450_rheumatoid_arthritis
cg08415417,0.00806,0.0015,3.12e-08,23334450_rheumatoid_arthritis
cg08484518,0.01534,0.0024,1.12e-10,23334450_rheumatoid_arthritis
cg08540307,0.00529,9e-04,1.07e-09,23334450_rheumatoid_arthritis
